geneId	cluster	row_order	cluster_display_rank	geneName	gene_id	type	specific_type
ENSG00000064692.18	2	1447	2	SNCAIP	ENSG00000064692	protein_coding	protein_coding
ENSG00000146250.6	2	1448	2	PRSS35	ENSG00000146250	protein_coding	protein_coding
ENSG00000213190.3	2	1449	2	MLLT11	ENSG00000213190	protein_coding	protein_coding
ENSG00000104490.17	2	1450	2	NCALD	ENSG00000104490	protein_coding	protein_coding
ENSG00000167703.14	2	1451	2	SLC43A2	ENSG00000167703	protein_coding	protein_coding
ENSG00000205336.11	2	1452	2	ADGRG1	ENSG00000205336	protein_coding	protein_coding
ENSG00000242732.4	2	1453	2	RTL5	ENSG00000242732	protein_coding	protein_coding
ENSG00000198729.4	2	1454	2	PPP1R14C	ENSG00000198729	protein_coding	protein_coding
ENSG00000277586.2	2	1455	2	NEFL	ENSG00000277586	protein_coding	protein_coding
ENSG00000091592.15	2	1456	2	NLRP1	ENSG00000091592	protein_coding	protein_coding
ENSG00000204580.13	2	1457	2	DDR1	ENSG00000204580	protein_coding	protein_coding
ENSG00000134138.19	2	1458	2	MEIS2	ENSG00000134138	protein_coding	protein_coding
ENSG00000152977.9	2	1459	2	ZIC1	ENSG00000152977	protein_coding	protein_coding
ENSG00000156345.17	2	1460	2	CDK20	ENSG00000156345	protein_coding	protein_coding
ENSG00000137968.16	2	1461	2	SLC44A5	ENSG00000137968	protein_coding	protein_coding
ENSG00000170893.3	2	1462	2	TRH	ENSG00000170893	protein_coding	protein_coding
ENSG00000169554.19	2	1463	2	ZEB2	ENSG00000169554	protein_coding	protein_coding
ENSG00000134202.10	2	1464	2	GSTM3	ENSG00000134202	protein_coding	protein_coding
ENSG00000145730.20	2	1465	2	PAM	ENSG00000145730	protein_coding	protein_coding
ENSG00000186469.8	2	1466	2	GNG2	ENSG00000186469	protein_coding	protein_coding
ENSG00000253953.2	2	1467	2	PCDHGB4	ENSG00000253953	protein_coding	protein_coding
ENSG00000134313.15	2	1468	2	KIDINS220	ENSG00000134313	protein_coding	protein_coding
ENSG00000165156.14	2	1469	2	ZHX1	ENSG00000165156	protein_coding	protein_coding
ENSG00000084764.11	2	1470	2	MAPRE3	ENSG00000084764	protein_coding	protein_coding
ENSG00000179256.2	2	1471	2	SMCO3	ENSG00000179256	protein_coding	protein_coding
ENSG00000148541.12	2	1472	2	FAM13C	ENSG00000148541	protein_coding	protein_coding
ENSG00000007372.22	2	1473	2	PAX6	ENSG00000007372	protein_coding	protein_coding
ENSG00000170390.15	2	1474	2	DCLK2	ENSG00000170390	protein_coding	protein_coding
ENSG00000166848.5	2	1475	2	TERF2IP	ENSG00000166848	protein_coding	protein_coding
ENSG00000146197.8	2	1476	2	SCUBE3	ENSG00000146197	protein_coding	protein_coding
ENSG00000005486.16	2	1477	2	RHBDD2	ENSG00000005486	protein_coding	protein_coding
ENSG00000196867.7	2	1478	2	ZFP28	ENSG00000196867	protein_coding	protein_coding
ENSG00000118495.19	2	1479	2	PLAGL1	ENSG00000118495	protein_coding	protein_coding
ENSG00000142920.16	2	1480	2	AZIN2	ENSG00000142920	protein_coding	protein_coding
ENSG00000185551.14	2	1481	2	NR2F2	ENSG00000185551	protein_coding	protein_coding
ENSG00000149557.13	2	1482	2	FEZ1	ENSG00000149557	protein_coding	protein_coding
ENSG00000067445.20	2	1483	2	TRO	ENSG00000067445	protein_coding	protein_coding
ENSG00000144406.18	2	1484	2	UNC80	ENSG00000144406	protein_coding	protein_coding
ENSG00000176428.5	2	1485	2	VPS37D	ENSG00000176428	protein_coding	protein_coding
ENSG00000185559.14	2	1486	2	DLK1	ENSG00000185559	protein_coding	protein_coding
ENSG00000102181.20	2	1487	2	CD99L2	ENSG00000102181	protein_coding	protein_coding
ENSG00000258947.6	2	1488	2	TUBB3	ENSG00000258947	protein_coding	protein_coding
ENSG00000112541.14	2	1489	2	PDE10A	ENSG00000112541	protein_coding	protein_coding
ENSG00000175745.12	2	1490	2	NR2F1	ENSG00000175745	protein_coding	protein_coding
ENSG00000134686.18	2	1491	2	PHC2	ENSG00000134686	protein_coding	protein_coding
ENSG00000111859.16	2	1492	2	NEDD9	ENSG00000111859	protein_coding	protein_coding
ENSG00000241489.7	2	1493	2	AC244197.3	ENSG00000241489	protein_coding	protein_coding
ENSG00000166963.12	2	1494	2	MAP1A	ENSG00000166963	protein_coding	protein_coding
ENSG00000115758.12	2	1495	2	ODC1	ENSG00000115758	protein_coding	protein_coding
ENSG00000104722.13	2	1496	2	NEFM	ENSG00000104722	protein_coding	protein_coding
ENSG00000167552.13	2	1497	2	TUBA1A	ENSG00000167552	protein_coding	protein_coding
ENSG00000163053.10	2	1498	2	SLC16A14	ENSG00000163053	protein_coding	protein_coding
ENSG00000113532.12	2	1499	2	ST8SIA4	ENSG00000113532	protein_coding	protein_coding
ENSG00000260329.1	2	1500	2	AC007541.1	ENSG00000260329	lncRNA	antisense
ENSG00000224020.1	2	1501	2	MIR181A2HG	ENSG00000224020	lncRNA	antisense
ENSG00000251247.10	2	1502	2	ZNF345	ENSG00000251247	protein_coding	protein_coding
ENSG00000175395.15	2	1503	2	ZNF25	ENSG00000175395	protein_coding	protein_coding
ENSG00000105520.10	2	1504	2	PLPPR2	ENSG00000105520	protein_coding	protein_coding
ENSG00000243279.3	2	1505	2	PRAF2	ENSG00000243279	protein_coding	protein_coding
ENSG00000144134.18	2	1506	2	RABL2A	ENSG00000144134	protein_coding	protein_coding
ENSG00000196220.15	2	1507	2	SRGAP3	ENSG00000196220	protein_coding	protein_coding
ENSG00000151632.17	2	1508	2	AKR1C2	ENSG00000151632	protein_coding	protein_coding
ENSG00000171295.12	2	1509	2	ZNF440	ENSG00000171295	protein_coding	protein_coding
ENSG00000073464.11	2	1510	2	CLCN4	ENSG00000073464	protein_coding	protein_coding
ENSG00000204052.4	2	1511	2	LRRC73	ENSG00000204052	protein_coding	protein_coding
ENSG00000237037.9	2	1512	2	NDUFA6-DT	ENSG00000237037	lncRNA	processed_transcript
ENSG00000143434.15	2	1513	2	SEMA6C	ENSG00000143434	protein_coding	protein_coding
ENSG00000135828.11	2	1514	2	RNASEL	ENSG00000135828	protein_coding	protein_coding
ENSG00000116815.15	2	1515	2	CD58	ENSG00000116815	protein_coding	protein_coding
ENSG00000253305.2	2	1516	2	PCDHGB6	ENSG00000253305	protein_coding	protein_coding
ENSG00000241769.7	2	1517	2	LINC00893	ENSG00000241769	lncRNA	antisense
ENSG00000163728.10	2	1518	2	TTC14	ENSG00000163728	protein_coding	protein_coding
ENSG00000140455.16	2	1519	2	USP3	ENSG00000140455	protein_coding	protein_coding
ENSG00000100505.13	2	1520	2	TRIM9	ENSG00000100505	protein_coding	protein_coding
ENSG00000054392.12	2	1521	2	HHAT	ENSG00000054392	protein_coding	protein_coding
ENSG00000267313.7	2	1522	2	KC6	ENSG00000267313	lncRNA	lincRNA
ENSG00000174599.5	2	1523	2	TRAM1L1	ENSG00000174599	protein_coding	protein_coding
ENSG00000118292.8	2	1524	2	C1orf54	ENSG00000118292	protein_coding	protein_coding
ENSG00000120324.8	2	1525	2	PCDHB10	ENSG00000120324	protein_coding	protein_coding
ENSG00000148814.17	2	1526	2	LRRC27	ENSG00000148814	protein_coding	protein_coding
ENSG00000235703.5	2	1527	2	LINC00894	ENSG00000235703	lncRNA	antisense
ENSG00000197044.10	2	1528	2	ZNF441	ENSG00000197044	protein_coding	protein_coding
ENSG00000269713.7	2	1529	2	NBPF9	ENSG00000269713	protein_coding	protein_coding
ENSG00000182968.4	2	1530	2	SOX1	ENSG00000182968	protein_coding	protein_coding
ENSG00000126950.7	2	1531	2	TMEM35A	ENSG00000126950	protein_coding	protein_coding
ENSG00000197405.7	2	1532	2	C5AR1	ENSG00000197405	protein_coding	protein_coding
ENSG00000223764.2	2	1533	2	LINC02593	ENSG00000223764	lncRNA	lincRNA
ENSG00000178878.12	2	1534	2	APOLD1	ENSG00000178878	protein_coding	protein_coding
ENSG00000251562.8	2	1535	2	MALAT1	ENSG00000251562	lncRNA	lincRNA
ENSG00000082014.16	2	1536	2	SMARCD3	ENSG00000082014	protein_coding	protein_coding
ENSG00000166450.12	2	1537	2	PRTG	ENSG00000166450	protein_coding	protein_coding
ENSG00000121413.12	2	1538	2	ZSCAN18	ENSG00000121413	protein_coding	protein_coding
ENSG00000170296.9	2	1539	2	GABARAP	ENSG00000170296	protein_coding	protein_coding
ENSG00000142303.13	2	1540	2	ADAMTS10	ENSG00000142303	protein_coding	protein_coding
ENSG00000110851.11	2	1541	2	PRDM4	ENSG00000110851	protein_coding	protein_coding
ENSG00000125772.12	2	1542	2	GPCPD1	ENSG00000125772	protein_coding	protein_coding
ENSG00000069188.16	2	1543	2	SDK2	ENSG00000069188	protein_coding	protein_coding
ENSG00000232434.2	2	1544	2	AJM1	ENSG00000232434	protein_coding	protein_coding
ENSG00000197859.9	2	1545	2	ADAMTSL2	ENSG00000197859	protein_coding	protein_coding
ENSG00000257842.5	2	1546	2	LINC02588	ENSG00000257842	lncRNA	antisense
ENSG00000170153.10	2	1547	2	RNF150	ENSG00000170153	protein_coding	protein_coding
ENSG00000113108.19	2	1548	2	APBB3	ENSG00000113108	protein_coding	protein_coding
ENSG00000152910.18	2	1549	2	CNTNAP4	ENSG00000152910	protein_coding	protein_coding
ENSG00000120049.19	2	1550	2	KCNIP2	ENSG00000120049	protein_coding	protein_coding
ENSG00000261485.1	2	1551	2	PAN3-AS1	ENSG00000261485	lncRNA	antisense
ENSG00000245662.3	2	1552	2	LINC02211	ENSG00000245662	lncRNA	lincRNA
ENSG00000145687.16	2	1553	2	SSBP2	ENSG00000145687	protein_coding	protein_coding
ENSG00000266208.1	2	1554	2	AC080112.1	ENSG00000266208	lncRNA	antisense
ENSG00000258102.3	2	1555	2	MAP1LC3B2	ENSG00000258102	protein_coding	protein_coding
ENSG00000198932.12	2	1556	2	GPRASP1	ENSG00000198932	protein_coding	protein_coding
ENSG00000259291.2	2	1557	2	ZNF710-AS1	ENSG00000259291	lncRNA	antisense
ENSG00000131398.13	2	1558	2	KCNC3	ENSG00000131398	protein_coding	protein_coding
ENSG00000165102.14	2	1559	2	HGSNAT	ENSG00000165102	protein_coding	protein_coding
ENSG00000213366.12	2	1560	2	GSTM2	ENSG00000213366	protein_coding	protein_coding
ENSG00000137166.14	2	1561	2	FOXP4	ENSG00000137166	protein_coding	protein_coding
ENSG00000129353.14	2	1562	2	SLC44A2	ENSG00000129353	protein_coding	protein_coding
ENSG00000104313.18	2	1563	2	EYA1	ENSG00000104313	protein_coding	protein_coding
ENSG00000242797.3	2	1564	2	GLYCTK-AS1	ENSG00000242797	lncRNA	processed_transcript
ENSG00000138434.16	2	1565	2	ITPRID2	ENSG00000138434	protein_coding	protein_coding
ENSG00000105270.14	2	1566	2	CLIP3	ENSG00000105270	protein_coding	protein_coding
ENSG00000135924.15	2	1567	2	DNAJB2	ENSG00000135924	protein_coding	protein_coding
ENSG00000163406.10	2	1568	2	SLC15A2	ENSG00000163406	protein_coding	protein_coding
ENSG00000250303.3	2	1569	2	AP002884.1	ENSG00000250303	lncRNA	lincRNA
ENSG00000241288.7	2	1570	2	AC092902.2	ENSG00000241288	lncRNA	processed_transcript
ENSG00000165923.15	2	1571	2	AGBL2	ENSG00000165923	protein_coding	protein_coding
ENSG00000104361.9	2	1572	2	NIPAL2	ENSG00000104361	protein_coding	protein_coding
ENSG00000135502.17	2	1573	2	SLC26A10	ENSG00000135502	protein_coding	protein_coding
ENSG00000231064.7	2	1574	2	AC234582.1	ENSG00000231064	lncRNA	antisense
ENSG00000135048.13	2	1575	2	CEMIP2	ENSG00000135048	protein_coding	protein_coding
ENSG00000137343.17	2	1576	2	ATAT1	ENSG00000137343	protein_coding	protein_coding
ENSG00000163093.11	2	1577	2	BBS5	ENSG00000163093	protein_coding	protein_coding
ENSG00000163449.10	2	1578	2	TMEM169	ENSG00000163449	protein_coding	protein_coding
ENSG00000144857.14	2	1579	2	BOC	ENSG00000144857	protein_coding	protein_coding
ENSG00000129355.6	2	1580	2	CDKN2D	ENSG00000129355	protein_coding	protein_coding
ENSG00000137070.17	2	1581	2	IL11RA	ENSG00000137070	protein_coding	protein_coding
ENSG00000105251.10	2	1582	2	SHD	ENSG00000105251	protein_coding	protein_coding
ENSG00000182698.11	2	1583	2	RESP18	ENSG00000182698	protein_coding	protein_coding
ENSG00000064655.18	2	1584	2	EYA2	ENSG00000064655	protein_coding	protein_coding
ENSG00000135299.16	2	1585	2	ANKRD6	ENSG00000135299	protein_coding	protein_coding
ENSG00000254995.4	2	1586	2	STX16-NPEPL1	ENSG00000254995	protein_coding	protein_coding
ENSG00000131018.22	2	1587	2	SYNE1	ENSG00000131018	protein_coding	protein_coding
ENSG00000070081.16	2	1588	2	NUCB2	ENSG00000070081	protein_coding	protein_coding
ENSG00000140104.13	2	1589	2	CLBA1	ENSG00000140104	protein_coding	protein_coding
ENSG00000205129.8	2	1590	2	C4orf47	ENSG00000205129	protein_coding	protein_coding
ENSG00000277363.4	2	1591	2	SRCIN1	ENSG00000277363	protein_coding	protein_coding
ENSG00000155085.15	2	1592	2	AK9	ENSG00000155085	protein_coding	protein_coding
ENSG00000154188.9	2	1593	2	ANGPT1	ENSG00000154188	protein_coding	protein_coding
ENSG00000073331.17	2	1594	2	ALPK1	ENSG00000073331	protein_coding	protein_coding
ENSG00000203965.12	2	1595	2	EFCAB7	ENSG00000203965	protein_coding	protein_coding
ENSG00000137691.12	2	1596	2	CFAP300	ENSG00000137691	protein_coding	protein_coding
ENSG00000198105.13	2	1597	2	ZNF248	ENSG00000198105	protein_coding	protein_coding
ENSG00000081026.18	2	1598	2	MAGI3	ENSG00000081026	protein_coding	protein_coding
ENSG00000167723.14	2	1599	2	TRPV3	ENSG00000167723	protein_coding	protein_coding
ENSG00000164684.13	2	1600	2	ZNF704	ENSG00000164684	protein_coding	protein_coding
ENSG00000185250.15	2	1601	2	PPIL6	ENSG00000185250	protein_coding	protein_coding
ENSG00000227082.2	2	1602	2	AC244021.1	ENSG00000227082	lncRNA	lincRNA
ENSG00000225465.8	2	1603	2	RFPL1S	ENSG00000225465	lncRNA	antisense
ENSG00000272240.1	2	1604	2	AC004908.1	ENSG00000272240	lncRNA	antisense
ENSG00000168779.19	2	1605	2	SHOX2	ENSG00000168779	protein_coding	protein_coding
ENSG00000253661.1	2	1606	2	ZFHX4-AS1	ENSG00000253661	lncRNA	antisense
ENSG00000067798.15	2	1607	2	NAV3	ENSG00000067798	protein_coding	protein_coding
ENSG00000240204.2	2	1608	2	SMKR1	ENSG00000240204	protein_coding	protein_coding
ENSG00000139155.8	2	1609	2	SLCO1C1	ENSG00000139155	protein_coding	protein_coding
ENSG00000134532.16	2	1610	2	SOX5	ENSG00000134532	protein_coding	protein_coding
ENSG00000149292.16	2	1611	2	TTC12	ENSG00000149292	protein_coding	protein_coding
ENSG00000233006.7	2	1612	2	MIR3936HG	ENSG00000233006	lncRNA	processed_transcript
ENSG00000111490.13	2	1613	2	TBC1D30	ENSG00000111490	protein_coding	protein_coding
ENSG00000103599.19	2	1614	2	IQCH	ENSG00000103599	protein_coding	protein_coding
ENSG00000181195.10	2	1615	2	PENK	ENSG00000181195	protein_coding	protein_coding
ENSG00000104381.12	2	1616	2	GDAP1	ENSG00000104381	protein_coding	protein_coding
ENSG00000243449.6	2	1617	2	C4orf48	ENSG00000243449	protein_coding	protein_coding
ENSG00000049089.14	2	1618	2	COL9A2	ENSG00000049089	protein_coding	protein_coding
ENSG00000105792.19	2	1619	2	CFAP69	ENSG00000105792	protein_coding	protein_coding
ENSG00000257698.1	2	1620	2	AC084033.3	ENSG00000257698	lncRNA	lincRNA
ENSG00000179431.6	2	1621	2	FJX1	ENSG00000179431	protein_coding	protein_coding
ENSG00000196659.9	2	1622	2	TTC30B	ENSG00000196659	protein_coding	protein_coding
ENSG00000117318.8	2	1623	2	ID3	ENSG00000117318	protein_coding	protein_coding
ENSG00000122970.15	2	1624	2	IFT81	ENSG00000122970	protein_coding	protein_coding
ENSG00000143195.12	2	1625	2	ILDR2	ENSG00000143195	protein_coding	protein_coding
ENSG00000120149.8	2	1626	2	MSX2	ENSG00000120149	protein_coding	protein_coding
ENSG00000145721.11	2	1627	2	LIX1	ENSG00000145721	protein_coding	protein_coding
ENSG00000224383.7	2	1628	2	PRR29	ENSG00000224383	protein_coding	protein_coding
ENSG00000204950.3	2	1629	2	LRRC10B	ENSG00000204950	protein_coding	protein_coding
ENSG00000169116.11	2	1630	2	PARM1	ENSG00000169116	protein_coding	protein_coding
ENSG00000143850.14	2	1631	2	PLEKHA6	ENSG00000143850	protein_coding	protein_coding
ENSG00000172020.12	2	1632	2	GAP43	ENSG00000172020	protein_coding	protein_coding
ENSG00000154856.12	2	1633	2	APCDD1	ENSG00000154856	protein_coding	protein_coding
ENSG00000116729.13	2	1634	2	WLS	ENSG00000116729	protein_coding	protein_coding
ENSG00000182168.14	2	1635	2	UNC5C	ENSG00000182168	protein_coding	protein_coding
ENSG00000178531.5	2	1636	2	CTXN1	ENSG00000178531	protein_coding	protein_coding
ENSG00000181004.9	2	1637	2	BBS12	ENSG00000181004	protein_coding	protein_coding
ENSG00000198732.10	2	1638	2	SMOC1	ENSG00000198732	protein_coding	protein_coding
ENSG00000159713.10	2	1639	2	TPPP3	ENSG00000159713	protein_coding	protein_coding
ENSG00000168874.12	2	1640	2	ATOH8	ENSG00000168874	protein_coding	protein_coding
ENSG00000092850.11	2	1641	2	TEKT2	ENSG00000092850	protein_coding	protein_coding
ENSG00000152582.13	2	1642	2	SPEF2	ENSG00000152582	protein_coding	protein_coding
ENSG00000151491.13	2	1643	2	EPS8	ENSG00000151491	protein_coding	protein_coding
ENSG00000160345.12	2	1644	2	C9orf116	ENSG00000160345	protein_coding	protein_coding
ENSG00000106012.17	2	1645	2	IQCE	ENSG00000106012	protein_coding	protein_coding
ENSG00000130055.13	2	1646	2	GDPD2	ENSG00000130055	protein_coding	protein_coding
ENSG00000125848.9	2	1647	2	FLRT3	ENSG00000125848	protein_coding	protein_coding
ENSG00000165338.16	2	1648	2	HECTD2	ENSG00000165338	protein_coding	protein_coding
ENSG00000177337.7	2	1649	2	DLGAP1-AS1	ENSG00000177337	lncRNA	antisense
ENSG00000145743.15	2	1650	2	FBXL17	ENSG00000145743	protein_coding	protein_coding
ENSG00000147862.16	2	1651	2	NFIB	ENSG00000147862	protein_coding	protein_coding
ENSG00000137494.13	2	1652	2	ANKRD42	ENSG00000137494	protein_coding	protein_coding
ENSG00000164761.8	2	1653	2	TNFRSF11B	ENSG00000164761	protein_coding	protein_coding
ENSG00000164946.19	2	1654	2	FREM1	ENSG00000164946	protein_coding	protein_coding
ENSG00000183579.15	2	1655	2	ZNRF3	ENSG00000183579	protein_coding	protein_coding
ENSG00000184047.17	2	1656	2	DIABLO	ENSG00000184047	protein_coding	protein_coding
ENSG00000178700.7	2	1657	2	DHFR2	ENSG00000178700	protein_coding	protein_coding
ENSG00000163590.13	2	1658	2	PPM1L	ENSG00000163590	protein_coding	protein_coding
ENSG00000172985.10	2	1659	2	SH3RF3	ENSG00000172985	protein_coding	protein_coding
ENSG00000112981.4	2	1660	2	NME5	ENSG00000112981	protein_coding	protein_coding
ENSG00000137098.13	2	1661	2	SPAG8	ENSG00000137098	protein_coding	protein_coding
ENSG00000164604.12	2	1662	2	GPR85	ENSG00000164604	protein_coding	protein_coding
ENSG00000133640.19	2	1663	2	LRRIQ1	ENSG00000133640	protein_coding	protein_coding
ENSG00000123096.11	2	1664	2	SSPN	ENSG00000123096	protein_coding	protein_coding
ENSG00000126016.15	2	1665	2	AMOT	ENSG00000126016	protein_coding	protein_coding
ENSG00000118432.12	2	1666	2	CNR1	ENSG00000118432	protein_coding	protein_coding
ENSG00000156042.17	2	1667	2	CFAP70	ENSG00000156042	protein_coding	protein_coding
ENSG00000095596.11	2	1668	2	CYP26A1	ENSG00000095596	protein_coding	protein_coding
ENSG00000204682.5	2	1669	2	CASC10	ENSG00000204682	protein_coding	protein_coding
ENSG00000111554.14	2	1670	2	MDM1	ENSG00000111554	protein_coding	protein_coding
ENSG00000185924.6	2	1671	2	RTN4RL1	ENSG00000185924	protein_coding	protein_coding
ENSG00000174099.11	2	1672	2	MSRB3	ENSG00000174099	protein_coding	protein_coding
ENSG00000135111.15	2	1673	2	TBX3	ENSG00000135111	protein_coding	protein_coding
ENSG00000171016.12	2	1674	2	PYGO1	ENSG00000171016	protein_coding	protein_coding
ENSG00000135315.11	2	1675	2	CEP162	ENSG00000135315	protein_coding	protein_coding
ENSG00000154529.14	2	1676	2	CNTNAP3B	ENSG00000154529	protein_coding	protein_coding
ENSG00000173914.11	2	1677	2	RBM4B	ENSG00000173914	protein_coding	protein_coding
ENSG00000112175.7	2	1678	2	BMP5	ENSG00000112175	protein_coding	protein_coding
ENSG00000197557.6	2	1679	2	TTC30A	ENSG00000197557	protein_coding	protein_coding
ENSG00000112530.11	2	1680	2	PACRG	ENSG00000112530	protein_coding	protein_coding
ENSG00000114473.13	2	1681	2	IQCG	ENSG00000114473	protein_coding	protein_coding
ENSG00000096093.15	2	1682	2	EFHC1	ENSG00000096093	protein_coding	protein_coding
ENSG00000186889.9	2	1683	2	TMEM17	ENSG00000186889	protein_coding	protein_coding
ENSG00000167065.13	2	1684	2	DUSP18	ENSG00000167065	protein_coding	protein_coding
ENSG00000156050.8	2	1685	2	FAM161B	ENSG00000156050	protein_coding	protein_coding
ENSG00000184986.10	2	1686	2	TMEM121	ENSG00000184986	protein_coding	protein_coding
ENSG00000196104.10	2	1687	2	SPOCK3	ENSG00000196104	protein_coding	protein_coding
ENSG00000260947.1	2	1688	2	AL356489.2	ENSG00000260947	lncRNA	lincRNA
ENSG00000151067.21	2	1689	2	CACNA1C	ENSG00000151067	protein_coding	protein_coding
ENSG00000280254.1	2	1690	2	AC233723.2	ENSG00000280254	lncRNA	TEC
ENSG00000233593.8	2	1691	2	AL590094.1	ENSG00000233593	lncRNA	processed_transcript
ENSG00000160838.13	2	1692	2	LRRC71	ENSG00000160838	protein_coding	protein_coding
ENSG00000102904.14	2	1693	2	TSNAXIP1	ENSG00000102904	protein_coding	protein_coding
ENSG00000137941.16	2	1694	2	TTLL7	ENSG00000137941	protein_coding	protein_coding
ENSG00000126500.3	2	1695	2	FLRT1	ENSG00000126500	protein_coding	protein_coding
ENSG00000226711.6	2	1696	2	FAM66C	ENSG00000226711	lncRNA	antisense
ENSG00000177082.12	2	1697	2	WDR73	ENSG00000177082	protein_coding	protein_coding
ENSG00000148935.11	2	1698	2	GAS2	ENSG00000148935	protein_coding	protein_coding
ENSG00000186409.15	2	1699	2	CCDC30	ENSG00000186409	protein_coding	protein_coding
ENSG00000259802.1	2	1700	2	AC012640.2	ENSG00000259802	lncRNA	antisense
ENSG00000119636.15	2	1701	2	BBOF1	ENSG00000119636	protein_coding	protein_coding
ENSG00000164707.15	2	1702	2	SLC13A4	ENSG00000164707	protein_coding	protein_coding
ENSG00000153558.15	2	1703	2	FBXL2	ENSG00000153558	protein_coding	protein_coding
ENSG00000186976.14	2	1704	2	EFCAB6	ENSG00000186976	protein_coding	protein_coding
ENSG00000233639.5	2	1705	2	PANTR1	ENSG00000233639	lncRNA	processed_transcript
ENSG00000155761.13	2	1706	2	SPAG17	ENSG00000155761	protein_coding	protein_coding
